time[s],dr/dt[m/s],radius[m],pressure[atm],volume[m3],surface[m2],n[mol],conc.[mol/m3],dens.[kg/m3],velocity[m/s],kl[m/s],trans.[mol/s],Henry[atm]
6.363660e-01,-2.365007e+20,5.131430e-31,2.731747e+24,5.659837e-91,3.308924e-60,6.429724e-65,1.136026e+26,3.635284e+24,-2.080468e-33,5.066813e+21,5.926745e-14,1.822110e+23
6.363660e-01,-2.383549e+20,5.091511e-31,2.753165e+24,5.528772e-91,3.257641e-60,6.330075e-65,1.144933e+26,3.663786e+24,-2.064284e-33,5.106539e+21,5.926745e-14,1.836396e+23
6.363660e-01,-2.402237e+20,5.051902e-31,2.774751e+24,5.400741e-91,3.207153e-60,6.231969e-65,1.153910e+26,3.692512e+24,-2.048225e-33,5.146576e+21,5.926745e-14,1.850794e+23
6.363660e-01,-2.421072e+20,5.012601e-31,2.796506e+24,5.275676e-91,3.157448e-60,6.135384e-65,1.162957e+26,3.721463e+24,-2.032291e-33,5.186928e+21,5.926745e-14,1.865305e+23
6.363660e-01,-2.440054e+20,4.973606e-31,2.818432e+24,5.153506e-91,3.108513e-60,6.040297e-65,1.172075e+26,3.750640e+24,-2.016481e-33,5.227595e+21,5.926745e-14,1.879929e+23
6.363660e-01,-2.459185e+20,4.934915e-31,2.840529e+24,5.034166e-91,3.060336e-60,5.946682e-65,1.181265e+26,3.780047e+24,-2.000794e-33,5.268582e+21,5.926745e-14,1.894669e+23
6.363660e-01,-2.478466e+20,4.896524e-31,2.862800e+24,4.917589e-91,3.012906e-60,5.854519e-65,1.190526e+26,3.809684e+24,-1.985229e-33,5.309889e+21,5.926745e-14,1.909524e+23
6.363660e-01,-2.497898e+20,4.858432e-31,2.885246e+24,4.803712e-91,2.966211e-60,5.763784e-65,1.199860e+26,3.839553e+24,-1.969785e-33,5.351521e+21,5.926745e-14,1.924495e+23
6.363660e-01,-2.517482e+20,4.820636e-31,2.907867e+24,4.692472e-91,2.920240e-60,5.674455e-65,1.209268e+26,3.869657e+24,-1.954461e-33,5.393479e+21,5.926745e-14,1.939584e+23
6.363660e-01,-2.537220e+20,4.783135e-31,2.930666e+24,4.583808e-91,2.874982e-60,5.586511e-65,1.218749e+26,3.899997e+24,-1.939257e-33,5.435766e+21,5.926745e-14,1.954791e+23
6.363660e-01,-2.557113e+20,4.745925e-31,2.953643e+24,4.477660e-91,2.830424e-60,5.499929e-65,1.228304e+26,3.930574e+24,-1.924170e-33,5.478385e+21,5.926745e-14,1.970117e+23
6.363660e-01,-2.577162e+20,4.709004e-31,2.976801e+24,4.373970e-91,2.786557e-60,5.414690e-65,1.237935e+26,3.961391e+24,-1.909201e-33,5.521337e+21,5.926745e-14,1.985564e+23
6.363660e-01,-2.597368e+20,4.672371e-31,3.000140e+24,4.272682e-91,2.743371e-60,5.330772e-65,1.247641e+26,3.992450e+24,-1.894349e-33,5.564627e+21,5.926745e-14,2.001131e+23
6.363660e-01,-2.617732e+20,4.636023e-31,3.023663e+24,4.173739e-91,2.700853e-60,5.248154e-65,1.257423e+26,4.023753e+24,-1.879612e-33,5.608256e+21,5.926745e-14,2.016821e+23
6.363660e-01,-2.638256e+20,4.599957e-31,3.047369e+24,4.077087e-91,2.658995e-60,5.166816e-65,1.267281e+26,4.055300e+24,-1.864990e-33,5.652227e+21,5.926745e-14,2.032634e+23
6.363660e-01,-2.658941e+20,4.564172e-31,3.071262e+24,3.982673e-91,2.617785e-60,5.086740e-65,1.277217e+26,4.087096e+24,-1.850481e-33,5.696542e+21,5.926745e-14,2.048570e+23
6.363660e-01,-2.679789e+20,4.528666e-31,3.095342e+24,3.890446e-91,2.577213e-60,5.007904e-65,1.287231e+26,4.119140e+24,-1.836086e-33,5.741205e+21,5.926745e-14,2.064632e+23
6.363660e-01,-2.700799e+20,4.493435e-31,3.119611e+24,3.800355e-91,2.537271e-60,4.930290e-65,1.297324e+26,4.151436e+24,-1.821802e-33,5.786219e+21,5.926745e-14,2.080820e+23
6.363660e-01,-2.721975e+20,4.458479e-31,3.144070e+24,3.712349e-91,2.497948e-60,4.853879e-65,1.307495e+26,4.183985e+24,-1.807629e-33,5.831585e+21,5.926745e-14,2.097134e+23
6.363660e-01,-2.743316e+20,4.423795e-31,3.168720e+24,3.626382e-91,2.459234e-60,4.778652e-65,1.317746e+26,4.216789e+24,-1.793567e-33,5.877307e+21,5.926745e-14,2.113576e+23
6.363660e-01,-2.764825e+20,4.389380e-31,3.193564e+24,3.542405e-91,2.421120e-60,4.704591e-65,1.328078e+26,4.249850e+24,-1.779614e-33,5.923387e+21,5.926745e-14,2.130148e+23
6.363660e-01,-2.786502e+20,4.355234e-31,3.218603e+24,3.460374e-91,2.383597e-60,4.631678e-65,1.338491e+26,4.283171e+24,-1.765770e-33,5.969829e+21,5.926745e-14,2.146849e+23
6.363660e-01,-2.808349e+20,4.321353e-31,3.243838e+24,3.380241e-91,2.346655e-60,4.559895e-65,1.348985e+26,4.316752e+24,-1.752033e-33,6.016635e+21,5.926745e-14,2.163681e+23
6.363660e-01,-2.830368e+20,4.287735e-31,3.269271e+24,3.301965e-91,2.310286e-60,4.489225e-65,1.359562e+26,4.350597e+24,-1.738404e-33,6.063808e+21,5.926745e-14,2.180645e+23
6.363660e-01,-2.852559e+20,4.254379e-31,3.294904e+24,3.225501e-91,2.274480e-60,4.419649e-65,1.370221e+26,4.384708e+24,-1.724880e-33,6.111350e+21,5.926745e-14,2.197742e+23
6.363660e-01,-2.874924e+20,4.221282e-31,3.320737e+24,3.150807e-91,2.239230e-60,4.351152e-65,1.380964e+26,4.419086e+24,-1.711461e-33,6.159266e+21,5.926745e-14,2.214973e+23
6.363660e-01,-2.897465e+20,4.188443e-31,3.346773e+24,3.077844e-91,2.204526e-60,4.283717e-65,1.391792e+26,4.453733e+24,-1.698147e-33,6.207557e+21,5.926745e-14,2.232340e+23
6.363660e-01,-2.920182e+20,4.155860e-31,3.373013e+24,3.006570e-91,2.170359e-60,4.217327e-65,1.402704e+26,4.488652e+24,-1.684937e-33,6.256226e+21,5.926745e-14,2.249842e+23
6.363660e-01,-2.943077e+20,4.123530e-31,3.399459e+24,2.936946e-91,2.136722e-60,4.151965e-65,1.413701e+26,4.523845e+24,-1.671829e-33,6.305278e+21,5.926745e-14,2.267482e+23
6.363660e-01,-2.966152e+20,4.091451e-31,3.426112e+24,2.868935e-91,2.103607e-60,4.087617e-65,1.424785e+26,4.559314e+24,-1.658823e-33,6.354714e+21,5.926745e-14,2.285260e+23
6.363660e-01,-2.989408e+20,4.059622e-31,3.452974e+24,2.802499e-91,2.071005e-60,4.024266e-65,1.435956e+26,4.595060e+24,-1.645918e-33,6.404537e+21,5.926745e-14,2.303177e+23
6.363660e-01,-3.012846e+20,4.028041e-31,3.480047e+24,2.737601e-91,2.038908e-60,3.961897e-65,1.447215e+26,4.631087e+24,-1.633114e-33,6.454751e+21,5.926745e-14,2.321235e+23
6.363660e-01,-3.036468e+20,3.996705e-31,3.507331e+24,2.674206e-91,2.007308e-60,3.900494e-65,1.458562e+26,4.667397e+24,-1.620409e-33,6.505359e+21,5.926745e-14,2.339434e+23
6.363660e-01,-3.060275e+20,3.965613e-31,3.534830e+24,2.612279e-91,1.976198e-60,3.840043e-65,1.469997e+26,4.703991e+24,-1.607804e-33,6.556364e+21,5.926745e-14,2.357776e+23
6.363660e-01,-3.084269e+20,3.934763e-31,3.562545e+24,2.551786e-91,1.945571e-60,3.780529e-65,1.481523e+26,4.740872e+24,-1.595296e-33,6.607768e+21,5.926745e-14,2.376262e+23
6.363660e-01,-3.108451e+20,3.904153e-31,3.590477e+24,2.492694e-91,1.915418e-60,3.721937e-65,1.493138e+26,4.778043e+24,-1.582885e-33,6.659576e+21,5.926745e-14,2.394893e+23
6.363660e-01,-3.132822e+20,3.873781e-31,3.618627e+24,2.434971e-91,1.885732e-60,3.664254e-65,1.504845e+26,4.815504e+24,-1.570571e-33,6.711789e+21,5.926745e-14,2.413670e+23
6.363660e-01,-3.157385e+20,3.843645e-31,3.646999e+24,2.378584e-91,1.856506e-60,3.607464e-65,1.516644e+26,4.853260e+24,-1.558353e-33,6.764412e+21,5.926745e-14,2.432594e+23
6.363660e-01,-3.182140e+20,3.813744e-31,3.675593e+24,2.323503e-91,1.827734e-60,3.551555e-65,1.528535e+26,4.891311e+24,-1.546230e-33,6.817448e+21,5.926745e-14,2.451667e+23
6.363660e-01,-3.207089e+20,3.784075e-31,3.704411e+24,2.269697e-91,1.799407e-60,3.496512e-65,1.540519e+26,4.929661e+24,-1.534202e-33,6.870899e+21,5.926745e-14,2.470889e+23
6.363660e-01,-3.232234e+20,3.754637e-31,3.733455e+24,2.217137e-91,1.771519e-60,3.442322e-65,1.552597e+26,4.968312e+24,-1.522266e-33,6.924770e+21,5.926745e-14,2.490261e+23
6.363660e-01,-3.257576e+20,3.725428e-31,3.762727e+24,2.165795e-91,1.744064e-60,3.388972e-65,1.564770e+26,5.007265e+24,-1.510424e-33,6.979063e+21,5.926745e-14,2.509786e+23
6.363660e-01,-3.283117e+20,3.696447e-31,3.792228e+24,2.115641e-91,1.717034e-60,3.336448e-65,1.577039e+26,5.046524e+24,-1.498674e-33,7.033782e+21,5.926745e-14,2.529464e+23
6.363660e-01,-3.308858e+20,3.667691e-31,3.821960e+24,2.066649e-91,1.690423e-60,3.284739e-65,1.589403e+26,5.086091e+24,-1.487015e-33,7.088929e+21,5.926745e-14,2.549296e+23
6.363660e-01,-3.334800e+20,3.639158e-31,3.851926e+24,2.018791e-91,1.664224e-60,3.233831e-65,1.601865e+26,5.125968e+24,-1.475447e-33,7.144509e+21,5.926745e-14,2.569283e+23
6.363660e-01,-3.360947e+20,3.610848e-31,3.882127e+24,1.972042e-91,1.638431e-60,3.183712e-65,1.614424e+26,5.166157e+24,-1.463969e-33,7.200525e+21,5.926745e-14,2.589427e+23
6.363660e-01,-3.387298e+20,3.582758e-31,3.912564e+24,1.926375e-91,1.613038e-60,3.134370e-65,1.627082e+26,5.206662e+24,-1.452580e-33,7.256980e+21,5.926745e-14,2.609730e+23
6.363660e-01,-3.413856e+20,3.554886e-31,3.943240e+24,1.881766e-91,1.588039e-60,3.085793e-65,1.639839e+26,5.247484e+24,-1.441280e-33,7.313878e+21,5.926745e-14,2.630191e+23
6.363660e-01,-3.440622e+20,3.527231e-31,3.974157e+24,1.838190e-91,1.563427e-60,3.037968e-65,1.652696e+26,5.288627e+24,-1.430068e-33,7.371221e+21,5.926745e-14,2.650813e+23
6.363660e-01,-3.467597e+20,3.499791e-31,4.005316e+24,1.795622e-91,1.539197e-60,2.990885e-65,1.665654e+26,5.330092e+24,-1.418943e-33,7.429015e+21,5.926745e-14,2.671596e+23
6.363660e-01,-3.494785e+20,3.472565e-31,4.036719e+24,1.754041e-91,1.515342e-60,2.944532e-65,1.678713e+26,5.371882e+24,-1.407904e-33,7.487261e+21,5.926745e-14,2.692542e+23
6.363660e-01,-3.522185e+20,3.445550e-31,4.068368e+24,1.713422e-91,1.491857e-60,2.898896e-65,1.691875e+26,5.413999e+24,-1.396951e-33,7.545964e+21,5.926745e-14,2.713653e+23
6.363660e-01,-3.549800e+20,3.418746e-31,4.100266e+24,1.673745e-91,1.468735e-60,2.853968e-65,1.705140e+26,5.456447e+24,-1.386084e-33,7.605127e+21,5.926745e-14,2.734929e+23
6.363660e-01,-3.577632e+20,3.392150e-31,4.132414e+24,1.634985e-91,1.445973e-60,2.809737e-65,1.718509e+26,5.499228e+24,-1.375301e-33,7.664755e+21,5.926745e-14,2.756372e+23
6.363660e-01,-3.605682e+20,3.365761e-31,4.164814e+24,1.597124e-91,1.423562e-60,2.766191e-65,1.731983e+26,5.542344e+24,-1.364602e-33,7.724849e+21,5.926745e-14,2.777983e+23
6.363660e-01,-3.633952e+20,3.339578e-31,4.197467e+24,1.560139e-91,1.401500e-60,2.723320e-65,1.745562e+26,5.585798e+24,-1.353986e-33,7.785415e+21,5.926745e-14,2.799764e+23
6.363660e-01,-3.662444e+20,3.313598e-31,4.230377e+24,1.524011e-91,1.379779e-60,2.681113e-65,1.759248e+26,5.629593e+24,-1.343453e-33,7.846456e+21,5.926745e-14,2.821715e+23
6.363660e-01,-3.691159e+20,3.287820e-31,4.263545e+24,1.488719e-91,1.358395e-60,2.639560e-65,1.773041e+26,5.673731e+24,-1.333002e-33,7.907975e+21,5.926745e-14,2.843838e+23
6.363660e-01,-3.720099e+20,3.262243e-31,4.296973e+24,1.454245e-91,1.337342e-60,2.598651e-65,1.786942e+26,5.718216e+24,-1.322632e-33,7.969977e+21,5.926745e-14,2.866135e+23
6.363660e-01,-3.749266e+20,3.236865e-31,4.330663e+24,1.420569e-91,1.316615e-60,2.558377e-65,1.800953e+26,5.763049e+24,-1.312342e-33,8.032465e+21,5.926745e-14,2.888607e+23
6.363660e-01,-3.778662e+20,3.211684e-31,4.364617e+24,1.387672e-91,1.296210e-60,2.518726e-65,1.815073e+26,5.808233e+24,-1.302133e-33,8.095442e+21,5.926745e-14,2.911254e+23
6.363660e-01,-3.808288e+20,3.186699e-31,4.398837e+24,1.355538e-91,1.276121e-60,2.479690e-65,1.829304e+26,5.853772e+24,-1.292003e-33,8.158914e+21,5.926745e-14,2.934080e+23
6.363660e-01,-3.838147e+20,3.161908e-31,4.433326e+24,1.324147e-91,1.256343e-60,2.441259e-65,1.843646e+26,5.899668e+24,-1.281952e-33,8.222883e+21,5.926745e-14,2.957084e+23
6.363660e-01,-3.868239e+20,3.137310e-31,4.468085e+24,1.293484e-91,1.236872e-60,2.403424e-65,1.858101e+26,5.945924e+24,-1.271980e-33,8.287354e+21,5.926745e-14,2.980269e+23
6.363660e-01,-3.898568e+20,3.112904e-31,4.503116e+24,1.263531e-91,1.217703e-60,2.366175e-65,1.872669e+26,5.992542e+24,-1.262084e-33,8.352330e+21,5.926745e-14,3.003635e+23
6.363660e-01,-3.929134e+20,3.088687e-31,4.538423e+24,1.234271e-91,1.198830e-60,2.329504e-65,1.887352e+26,6.039526e+24,-1.252266e-33,8.417815e+21,5.926745e-14,3.027185e+23
6.363660e-01,-3.959940e+20,3.064659e-31,4.574006e+24,1.205689e-91,1.180251e-60,2.293400e-65,1.902150e+26,6.086878e+24,-1.242524e-33,8.483814e+21,5.926745e-14,3.050919e+23
6.363660e-01,-3.990987e+20,3.040818e-31,4.609868e+24,1.177768e-91,1.161959e-60,2.257856e-65,1.917063e+26,6.134602e+24,-1.232858e-33,8.550331e+21,5.926745e-14,3.074840e+23
6.363660e-01,-4.022278e+20,3.017162e-31,4.646011e+24,1.150495e-91,1.143950e-60,2.222864e-65,1.932094e+26,6.182700e+24,-1.223267e-33,8.617369e+21,5.926745e-14,3.098948e+23
6.363660e-01,-4.053815e+20,2.993691e-31,4.682437e+24,1.123853e-91,1.126221e-60,2.188413e-65,1.947242e+26,6.231174e+24,-1.213751e-33,8.684932e+21,5.926745e-14,3.123245e+23
6.363660e-01,-4.085598e+20,2.970401e-31,4.719150e+24,1.097827e-91,1.108767e-60,2.154496e-65,1.962509e+26,6.280029e+24,-1.204309e-33,8.753026e+21,5.926745e-14,3.147732e+23
6.363660e-01,-4.117631e+20,2.947294e-31,4.756150e+24,1.072405e-91,1.091583e-60,2.121105e-65,1.977896e+26,6.329267e+24,-1.194940e-33,8.821653e+21,5.926745e-14,3.172412e+23
6.363660e-01,-4.149915e+20,2.924365e-31,4.793440e+24,1.047571e-91,1.074665e-60,2.088232e-65,1.993404e+26,6.378891e+24,-1.185644e-33,8.890818e+21,5.926745e-14,3.197285e+23
6.363660e-01,-4.182452e+20,2.901616e-31,4.831022e+24,1.023312e-91,1.058010e-60,2.055868e-65,2.009033e+26,6.428904e+24,-1.176420e-33,8.960526e+21,5.926745e-14,3.222353e+23
6.363660e-01,-4.215244e+20,2.879043e-31,4.868899e+24,9.996154e-92,1.041612e-60,2.024005e-65,2.024784e+26,6.479309e+24,-1.167269e-33,9.030780e+21,5.926745e-14,3.247617e+23
6.363660e-01,-4.248293e+20,2.856645e-31,4.907073e+24,9.764672e-92,1.025469e-60,1.992637e-65,2.040659e+26,6.530110e+24,-1.158188e-33,9.101584e+21,5.926745e-14,3.273080e+23
6.363660e-01,-4.281601e+20,2.834422e-31,4.945547e+24,9.538550e-92,1.009576e-60,1.961754e-65,2.056659e+26,6.581308e+24,-1.149178e-33,9.172944e+21,5.926745e-14,3.298742e+23
6.363660e-01,-4.315171e+20,2.812372e-31,4.984322e+24,9.317665e-92,9.939293e-61,1.931351e-65,2.072784e+26,6.632908e+24,-1.140238e-33,9.244864e+21,5.926745e-14,3.324605e+23
6.363660e-01,-4.349003e+20,2.790494e-31,5.023401e+24,9.101894e-92,9.785251e-61,1.901418e-65,2.089035e+26,6.684913e+24,-1.131368e-33,9.317347e+21,5.926745e-14,3.350672e+23
6.363660e-01,-4.383101e+20,2.768785e-31,5.062786e+24,8.891121e-92,9.633597e-61,1.871949e-65,2.105414e+26,6.737325e+24,-1.122566e-33,9.390399e+21,5.926745e-14,3.376942e+23
6.363660e-01,-4.417466e+20,2.747246e-31,5.102481e+24,8.685228e-92,9.484292e-61,1.842937e-65,2.121921e+26,6.790149e+24,-1.113833e-33,9.464024e+21,5.926745e-14,3.403419e+23
6.363660e-01,-4.452101e+20,2.725874e-31,5.142486e+24,8.484103e-92,9.337302e-61,1.814375e-65,2.138558e+26,6.843386e+24,-1.105168e-33,9.538225e+21,5.926745e-14,3.430103e+23
6.363660e-01,-4.487007e+20,2.704668e-31,5.182805e+24,8.287636e-92,9.192590e-61,1.786255e-65,2.155325e+26,6.897041e+24,-1.096571e-33,9.613009e+21,5.926745e-14,3.456996e+23
6.363660e-01,-4.522187e+20,2.683628e-31,5.223440e+24,8.095718e-92,9.050121e-61,1.758571e-65,2.172224e+26,6.951117e+24,-1.088040e-33,9.688378e+21,5.926745e-14,3.484101e+23
6.363660e-01,-4.557643e+20,2.662751e-31,5.264394e+24,7.908244e-92,8.909859e-61,1.731316e-65,2.189255e+26,7.005616e+24,-1.079576e-33,9.764339e+21,5.926745e-14,3.511417e+23
6.363660e-01,-4.593377e+20,2.642036e-31,5.305669e+24,7.725112e-92,8.771772e-61,1.704484e-65,2.206420e+26,7.060543e+24,-1.071177e-33,9.840895e+21,5.926745e-14,3.538948e+23
6.363660e-01,-4.629391e+20,2.621483e-31,5.347268e+24,7.546221e-92,8.635824e-61,1.678067e-65,2.223719e+26,7.115900e+24,-1.062844e-33,9.918052e+21,5.926745e-14,3.566695e+23
6.363660e-01,-4.665687e+20,2.601089e-31,5.389192e+24,7.371472e-92,8.501984e-61,1.652060e-65,2.241154e+26,7.171692e+24,-1.054576e-33,9.995813e+21,5.926745e-14,3.594659e+23
6.363660e-01,-4.702268e+20,2.580854e-31,5.431446e+24,7.200770e-92,8.370218e-61,1.626456e-65,2.258725e+26,7.227921e+24,-1.046372e-33,1.007418e+22,5.926745e-14,3.622843e+23
6.363660e-01,-4.739135e+20,2.560777e-31,5.474031e+24,7.034021e-92,8.240494e-61,1.601249e-65,2.276435e+26,7.284590e+24,-1.038232e-33,1.015317e+22,5.926745e-14,3.651247e+23
6.363660e-01,-4.776292e+20,2.540855e-31,5.516949e+24,6.871133e-92,8.112780e-61,1.576432e-65,2.294283e+26,7.341704e+24,-1.030155e-33,1.023277e+22,5.926745e-14,3.679875e+23
6.363660e-01,-4.813740e+20,2.521089e-31,5.560204e+24,6.712018e-92,7.987046e-61,1.552000e-65,2.312271e+26,7.399266e+24,-1.022141e-33,1.031300e+22,5.926745e-14,3.708726e+23
6.363660e-01,-4.851482e+20,2.501476e-31,5.603798e+24,6.556587e-92,7.863261e-61,1.527947e-65,2.330400e+26,7.457280e+24,-1.014189e-33,1.039386e+22,5.926745e-14,3.737804e+23
6.363660e-01,-4.889519e+20,2.482016e-31,5.647734e+24,6.404755e-92,7.741393e-61,1.504266e-65,2.348671e+26,7.515748e+24,-1.006300e-33,1.047535e+22,5.926745e-14,3.767110e+23
6.363660e-01,-4.927855e+20,2.462708e-31,5.692015e+24,6.256439e-92,7.621415e-61,1.480953e-65,2.367086e+26,7.574674e+24,-9.984712e-34,1.055748e+22,5.926745e-14,3.796646e+23
6.363660e-01,-4.966491e+20,2.443549e-31,5.736642e+24,6.111558e-92,7.503296e-61,1.458001e-65,2.385645e+26,7.634062e+24,-9.907037e-34,1.064026e+22,5.926745e-14,3.826413e+23
6.363660e-01,-5.005431e+20,2.424540e-31,5.781620e+24,5.970032e-92,7.387008e-61,1.435404e-65,2.404349e+26,7.693916e+24,-9.829966e-34,1.072368e+22,5.926745e-14,3.856413e+23
6.363660e-01,-5.044675e+20,2.405679e-31,5.826950e+24,5.831783e-92,7.272522e-61,1.413158e-65,2.423200e+26,7.754240e+24,-9.753495e-34,1.080776e+22,5.926745e-14,3.886649e+23
6.363660e-01,-5.084227e+20,2.386964e-31,5.872636e+24,5.696736e-92,7.159811e-61,1.391256e-65,2.442199e+26,7.815036e+24,-9.677618e-34,1.089250e+22,5.926745e-14,3.917122e+23
6.363660e-01,-5.124090e+20,2.368395e-31,5.918680e+24,5.564816e-92,7.048846e-61,1.369694e-65,2.461347e+26,7.876309e+24,-9.602332e-34,1.097790e+22,5.926745e-14,3.947834e+23
6.363660e-01,-5.164265e+20,2.349970e-31,5.965084e+24,5.435951e-92,6.939601e-61,1.348466e-65,2.480645e+26,7.938062e+24,-9.527632e-34,1.106397e+22,5.926745e-14,3.978786e+23
6.363660e-01,-5.204755e+20,2.331689e-31,6.011853e+24,5.310070e-92,6.832049e-61,1.327567e-65,2.500094e+26,8.000300e+24,-9.453513e-34,1.115072e+22,5.926745e-14,4.009982e+23
6.363660e-01,-5.245562e+20,2.313549e-31,6.058988e+24,5.187104e-92,6.726164e-61,1.306992e-65,2.519695e+26,8.063026e+24,-9.379970e-34,1.123814e+22,5.926745e-14,4.041422e+23
6.363660e-01,-5.286689e+20,2.295551e-31,6.106493e+24,5.066986e-92,6.621920e-61,1.286736e-65,2.539451e+26,8.126243e+24,-9.306999e-34,1.132625e+22,5.926745e-14,4.073108e+23
6.363660e-01,-5.328139e+20,2.277693e-31,6.154370e+24,4.949649e-92,6.519291e-61,1.266794e-65,2.559361e+26,8.189956e+24,-9.234597e-34,1.141506e+22,5.926745e-14,4.105043e+23
6.363660e-01,-5.369914e+20,2.259974e-31,6.202623e+24,4.835029e-92,6.418254e-61,1.247161e-65,2.579428e+26,8.254168e+24,-9.162757e-34,1.150456e+22,5.926745e-14,4.137228e+23
6.363660e-01,-5.412016e+20,2.242393e-31,6.251254e+24,4.723064e-92,6.318782e-61,1.227832e-65,2.599651e+26,8.318884e+24,-9.091476e-34,1.159476e+22,5.926745e-14,4.169665e+23
6.363660e-01,-5.454448e+20,2.224949e-31,6.300266e+24,4.613691e-92,6.220851e-61,1.208803e-65,2.620034e+26,8.384108e+24,-9.020750e-34,1.168566e+22,5.926745e-14,4.202357e+23
6.363660e-01,-5.497213e+20,2.207640e-31,6.349663e+24,4.506852e-92,6.124439e-61,1.190068e-65,2.640576e+26,8.449842e+24,-8.950574e-34,1.177728e+22,5.926745e-14,4.235305e+23
6.363660e-01,-5.540314e+20,2.190466e-31,6.399447e+24,4.402486e-92,6.029521e-61,1.171624e-65,2.661279e+26,8.516092e+24,-8.880944e-34,1.186962e+22,5.926745e-14,4.268512e+23
6.363660e-01,-5.583752e+20,2.173425e-31,6.449621e+24,4.300537e-92,5.936073e-61,1.153466e-65,2.682144e+26,8.582862e+24,-8.811855e-34,1.196268e+22,5.926745e-14,4.301979e+23
6.363660e-01,-5.627531e+20,2.156517e-31,6.500189e+24,4.200949e-92,5.844074e-61,1.135589e-65,2.703173e+26,8.650155e+24,-8.743304e-34,1.205648e+22,5.926745e-14,4.335708e+23
6.363660e-01,-5.671653e+20,2.139741e-31,6.551153e+24,4.103667e-92,5.753501e-61,1.117990e-65,2.724367e+26,8.717976e+24,-8.675287e-34,1.215100e+22,5.926745e-14,4.369701e+23
6.363660e-01,-5.716121e+20,2.123095e-31,6.602516e+24,4.008638e-92,5.664332e-61,1.100663e-65,2.745728e+26,8.786328e+24,-8.607798e-34,1.224627e+22,5.926745e-14,4.403962e+23
6.363660e-01,-5.760937e+20,2.106579e-31,6.654283e+24,3.915810e-92,5.576544e-61,1.083604e-65,2.767255e+26,8.855216e+24,-8.540835e-34,1.234229e+22,5.926745e-14,4.438490e+23
