times[s],height[m],height_up[m],height_down[m],velocity[m/s],theta[rad],capillary_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
7.665000e+00,1.011595e-03,8.430070e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.666000e+00,1.011595e-03,8.430070e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.667000e+00,1.011595e-03,8.430070e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.668000e+00,1.011595e-03,8.430070e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.669000e+00,1.011595e-03,8.430070e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.670000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.671000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.672000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.673000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.674000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.675000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.676000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.677000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.678000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.679000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.680000e+00,1.011595e-03,8.430071e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.681000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.682000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.683000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.684000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.685000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.686000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.687000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.688000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.689000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.690000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245814e-13,-1.946537e-06,3.135853e-10
7.691000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.692000e+00,1.011595e-03,8.430072e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.693000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.694000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.695000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.696000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.697000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.698000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.699000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.700000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.701000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.702000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.703000e+00,1.011595e-03,8.430073e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.704000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.705000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.706000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.707000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946537e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.708000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.709000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.710000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.711000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.712000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.713000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.714000e+00,1.011595e-03,8.430074e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.715000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.716000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.717000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.718000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.719000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.720000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946537e-06,3.135853e-10
7.721000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946538e-06,3.135853e-10
7.722000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946538e-06,3.135853e-10
7.723000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946538e-06,3.135853e-10
7.724000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833388e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946538e-06,3.135853e-10
7.725000e+00,1.011595e-03,8.430075e-04,1.264477e-03,8.833389e-09,1.553342e+00,1.946538e-06,-2.245815e-13,-1.946538e-06,3.135853e-10
7.726000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833390e-09,1.553342e+00,1.946538e-06,-2.245816e-13,-1.946538e-06,3.135854e-10
7.727000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833391e-09,1.553342e+00,1.946538e-06,-2.245816e-13,-1.946538e-06,3.135854e-10
7.728000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833392e-09,1.553342e+00,1.946538e-06,-2.245816e-13,-1.946538e-06,3.135854e-10
7.729000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833393e-09,1.553342e+00,1.946538e-06,-2.245816e-13,-1.946538e-06,3.135854e-10
7.730000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833393e-09,1.553342e+00,1.946538e-06,-2.245816e-13,-1.946538e-06,3.135855e-10
7.731000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833394e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135855e-10
7.732000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833394e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135855e-10
7.733000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833395e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135855e-10
7.734000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833395e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135855e-10
7.735000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833396e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135855e-10
7.736000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833396e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135856e-10
7.737000e+00,1.011595e-03,8.430076e-04,1.264477e-03,8.833396e-09,1.553342e+00,1.946538e-06,-2.245817e-13,-1.946538e-06,3.135856e-10
7.738000e+00,1.011595e-03,8.430077e-04,1.264477e-03,8.833397e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.739000e+00,1.011595e-03,8.430077e-04,1.264477e-03,8.833397e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.740000e+00,1.011595e-03,8.430077e-04,1.264477e-03,8.833397e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.741000e+00,1.011595e-03,8.430077e-04,1.264477e-03,8.833398e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.742000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833398e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.743000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833398e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.744000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833398e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135856e-10
7.745000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.746000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.747000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.748000e+00,1.011596e-03,8.430077e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.749000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.750000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833399e-09,1.553342e+00,1.946538e-06,-2.245818e-13,-1.946538e-06,3.135857e-10
7.751000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.752000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.753000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.754000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.755000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.756000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.757000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.758000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.759000e+00,1.011596e-03,8.430078e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.760000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.761000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833400e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.762000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.763000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.764000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.765000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.766000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946538e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.767000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.768000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.769000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.770000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.771000e+00,1.011596e-03,8.430079e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.772000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.773000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.774000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.775000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.776000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.777000e+00,1.011596e-03,8.430080e-04,1.264477e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.778000e+00,1.011596e-03,8.430080e-04,1.264478e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.779000e+00,1.011596e-03,8.430080e-04,1.264478e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946538e-06,3.135857e-10
7.780000e+00,1.011596e-03,8.430080e-04,1.264478e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946539e-06,3.135857e-10
7.781000e+00,1.011596e-03,8.430080e-04,1.264478e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245819e-13,-1.946539e-06,3.135857e-10
7.782000e+00,1.011596e-03,8.430080e-04,1.264478e-03,8.833401e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
7.783000e+00,1.011596e-03,8.430081e-04,1.264478e-03,8.833402e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
7.784000e+00,1.011596e-03,8.430081e-04,1.264478e-03,8.833402e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
7.785000e+00,1.011596e-03,8.430081e-04,1.264478e-03,8.833402e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
7.786000e+00,1.011596e-03,8.430081e-04,1.264478e-03,8.833402e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
7.787000e+00,1.011596e-03,8.430081e-04,1.264478e-03,8.833402e-09,1.553342e+00,1.946539e-06,-2.245820e-13,-1.946539e-06,3.135858e-10
